"TimeStamp","Value"
2025-04-02 16:16:00,35.0957711557065
2025-04-02 16:31:00,35.0957711557065
2025-04-02 16:46:00,35.8952302819916
2025-04-02 17:01:00,37.5303390629431
2025-04-02 17:16:00,37.5303390629431
2025-04-02 17:31:00,37.5303390629431
2025-04-02 17:46:00,38.3661677914073
2025-04-02 18:01:00,38.3661677914073
2025-04-02 18:16:00,39.2104034874998
2025-04-02 18:31:00,39.2104034874998
2025-04-02 18:46:00,39.2104034874998
2025-04-02 19:01:00,39.2104034874998
2025-04-02 19:16:00,40.0642963602707
2025-04-02 19:31:00,40.9304334108828
2025-04-02 19:46:00,40.9304334108828
2025-04-02 20:01:00,42.6997832821514
2025-04-02 20:16:00,42.6997832821514
2025-04-02 20:31:00,43.6031676746051
2025-04-02 20:46:00,43.6031676746051
2025-04-02 21:01:00,42.6997832821514
2025-04-02 21:16:00,42.6997832821514
2025-04-02 21:31:00,41.8089004531263
2025-04-02 21:46:00,40.9304334108828
2025-04-02 22:01:00,40.0642963602707
2025-04-02 22:16:00,39.2104034874998
2025-04-02 22:31:00,38.3661677914073
2025-04-02 22:46:00,38.3661677914073
2025-04-02 23:01:00,36.7067230712426
2025-04-02 23:16:00,35.0957711557065
2025-04-02 23:31:00,32.768700281452
2025-04-02 23:46:00,31.2758462200448
2025-04-03 00:01:00,29.1225635369107
2025-04-03 00:16:00,28.4273772278569
2025-04-03 00:31:00,26.408287748404
2025-04-03 00:46:00,24.4870206803698
2025-04-03 01:01:00,20.9237470810538
2025-04-03 01:16:00,19.3167840089228
2025-04-03 01:31:00,19.3167840089228
2025-04-03 01:46:00,19.3167840089228
2025-04-03 02:01:00,19.3167840089228
2025-04-03 02:16:00,18.8
2025-04-03 02:31:00,18.8
2025-04-03 02:46:00,18.8
2025-04-03 03:01:00,18.8
2025-04-03 03:16:00,18.8
2025-04-03 03:31:00,18.2888500959497
2025-04-03 03:46:00,18.8
2025-04-03 04:01:00,18.2888500959497
2025-04-03 04:16:00,18.8
2025-04-03 04:31:00,18.8
2025-04-03 04:46:00,18.8
2025-04-03 05:01:00,18.8
2025-04-03 05:16:00,19.3167840089228
2025-04-03 05:31:00,19.8429470621211
2025-04-03 05:46:00,20.3785733551873
2025-04-03 06:01:00,20.3785733551873
2025-04-03 06:16:00,20.9237470810538
2025-04-03 06:31:00,20.9237470810538
2025-04-03 06:46:00,21.4918801656279
2025-04-03 07:01:00,22.0701993274789
2025-04-03 07:16:00,22.6587949091301
2025-04-03 07:31:00,23.8671766878507
2025-04-03 07:46:00,24.4870206803698
2025-04-03 08:01:00,25.116723239991
2025-04-03 08:16:00,25.7571157219807
2025-04-03 08:31:00,27.0703289355018
2025-04-03 08:46:00,27.7433288937401
2025-04-03 09:01:00,29.1225635369107
2025-04-03 09:16:00,29.8289774143261
2025-04-03 09:31:00,29.1225635369107
2025-04-03 09:46:00,30.5467084479397
2025-04-03 10:01:00,32.768700281452
2025-04-03 10:16:00,32.0164803074358
2025-04-03 10:31:00,30.5467084479397
2025-04-03 10:46:00,29.8289774143261
2025-04-03 11:01:00,27.7433288937401
2025-04-03 11:16:00,27.7433288937401
2025-04-03 11:31:00,26.408287748404
2025-04-03 11:46:00,25.116723239991
2025-04-03 12:01:00,24.4870206803698
2025-04-03 12:16:00,25.116723239991
2025-04-03 12:31:00,26.408287748404
2025-04-03 12:46:00,28.4273772278569
2025-04-03 13:01:00,35.0957711557065
2025-04-03 13:16:00,37.5303390629431
2025-04-03 13:31:00,43.6031676746051
2025-04-03 13:46:00,49.1983237671353
2025-04-03 14:01:00,50.1389649858859
2025-04-03 14:16:00,52.054890930814
2025-04-03 14:31:00,52.054890930814
2025-04-03 14:46:00,51.0911329823766
2025-04-03 15:01:00,49.1983237671353
2025-04-03 15:16:00,46.3891877242795
2025-04-03 15:31:00,45.4477841646779
2025-04-03 15:46:00,44.5191393887662
2025-04-03 16:01:00,42.6997832821514
2025-04-03 16:16:00,42.6997832821514
2025-04-03 16:31:00,41.8089004531263
2025-04-03 16:46:00,41.8089004531263
2025-04-03 17:01:00,41.8089004531263
2025-04-03 17:16:00,41.8089004531263
2025-04-03 17:31:00,41.8089004531263
